epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
175,316.552,0.53487,0.29058,0.83603,0.98999,0.99458,0.99389,0.83175,0.55518,0.28238,0.79612,0.0004258,0.0004258,0.0004258
176,318.323,0.52968,0.28979,0.84137,0.99074,0.99583,0.9943,0.82732,0.54904,0.28024,0.79575,0.0004225,0.0004225,0.0004225
177,320.081,0.55739,0.30158,0.83611,0.98926,0.99662,0.99437,0.83407,0.55985,0.28159,0.7981,0.0004192,0.0004192,0.0004192
178,322.001,0.52904,0.28536,0.83155,0.99138,0.99616,0.99434,0.83575,0.55093,0.27485,0.79831,0.0004159,0.0004159,0.0004159
179,323.819,0.5356,0.28719,0.8329,0.98839,0.99625,0.99427,0.83669,0.55438,0.27238,0.79805,0.0004126,0.0004126,0.0004126
180,325.635,0.51033,0.28222,0.83099,0.99062,0.99578,0.99411,0.83493,0.5411,0.27022,0.79643,0.0004093,0.0004093,0.0004093
181,327.407,0.53609,0.28624,0.83959,0.99015,0.995,0.99421,0.83459,0.55218,0.2754,0.79706,0.000406,0.000406,0.000406
182,329.226,0.52663,0.28705,0.83249,0.98968,0.99433,0.99419,0.83423,0.55303,0.27058,0.79581,0.0004027,0.0004027,0.0004027
183,331.008,0.51555,0.28404,0.8352,0.99049,0.99545,0.99426,0.83478,0.55248,0.26771,0.79833,0.0003994,0.0003994,0.0003994
184,332.821,0.53921,0.29066,0.84097,0.99169,0.99667,0.99419,0.83361,0.5598,0.27402,0.8019,0.0003961,0.0003961,0.0003961
185,334.581,0.51283,0.28143,0.83529,0.9922,0.99581,0.99484,0.83187,0.55235,0.27192,0.79936,0.0003928,0.0003928,0.0003928
186,336.371,0.52461,0.2847,0.83743,0.9917,0.99643,0.99428,0.83193,0.55834,0.27838,0.80015,0.0003895,0.0003895,0.0003895
187,338.197,0.5104,0.27589,0.8352,0.99128,0.99628,0.99435,0.83498,0.54481,0.26896,0.79825,0.0003862,0.0003862,0.0003862
188,340.001,0.52665,0.28506,0.84547,0.99117,0.99583,0.99419,0.83725,0.55546,0.27144,0.79959,0.0003829,0.0003829,0.0003829
189,341.803,0.53006,0.28552,0.8358,0.99173,0.99561,0.99417,0.83664,0.54829,0.2701,0.79751,0.0003796,0.0003796,0.0003796
190,343.645,0.52659,0.28348,0.83678,0.99182,0.99664,0.99443,0.84042,0.54831,0.26711,0.79918,0.0003763,0.0003763,0.0003763
191,345.405,0.5226,0.28479,0.83681,0.99026,0.99583,0.99428,0.83704,0.54837,0.26713,0.79855,0.000373,0.000373,0.000373
192,347.16,0.52633,0.27874,0.83493,0.99007,0.99625,0.99409,0.83525,0.55558,0.26448,0.79975,0.0003697,0.0003697,0.0003697
193,348.928,0.52639,0.28357,0.83706,0.99115,0.99667,0.99404,0.83412,0.54939,0.26738,0.79771,0.0003664,0.0003664,0.0003664
194,350.719,0.5283,0.28366,0.84116,0.99052,0.99649,0.99398,0.83444,0.54963,0.27081,0.79788,0.0003631,0.0003631,0.0003631
195,352.443,0.50909,0.28008,0.82439,0.99037,0.99507,0.99399,0.83476,0.55307,0.27253,0.79782,0.0003598,0.0003598,0.0003598
196,354.183,0.5138,0.27632,0.83345,0.99096,0.995,0.994,0.83744,0.55428,0.26828,0.79812,0.0003565,0.0003565,0.0003565
197,355.958,0.51025,0.27417,0.83417,0.98989,0.99625,0.99418,0.83246,0.55866,0.27099,0.80136,0.0003532,0.0003532,0.0003532
198,357.74,0.5061,0.27643,0.83147,0.99067,0.99628,0.9942,0.8271,0.55725,0.26819,0.80224,0.0003499,0.0003499,0.0003499
199,359.483,0.51165,0.27576,0.83388,0.99047,0.9947,0.99426,0.83116,0.54746,0.26377,0.79894,0.0003466,0.0003466,0.0003466
200,361.243,0.50522,0.27065,0.82945,0.98921,0.99516,0.99416,0.83745,0.5394,0.26019,0.7988,0.0003433,0.0003433,0.0003433
201,362.985,0.52235,0.27711,0.83021,0.98984,0.99574,0.99439,0.83466,0.55779,0.27177,0.79889,0.00034,0.00034,0.00034
202,364.734,0.51456,0.28007,0.83284,0.99202,0.99458,0.99434,0.84079,0.5529,0.2694,0.79655,0.0003367,0.0003367,0.0003367
203,366.534,0.51619,0.27663,0.82976,0.99226,0.99483,0.99433,0.84291,0.53472,0.26427,0.79564,0.0003334,0.0003334,0.0003334
204,368.324,0.50752,0.27162,0.83884,0.99088,0.99612,0.99443,0.8417,0.5409,0.26093,0.79656,0.0003301,0.0003301,0.0003301
205,370.102,0.49698,0.27318,0.8339,0.98972,0.99375,0.99423,0.83793,0.54083,0.25957,0.7975,0.0003268,0.0003268,0.0003268
206,371.877,0.52025,0.27597,0.83241,0.98978,0.99447,0.99418,0.83781,0.55411,0.26616,0.80003,0.0003235,0.0003235,0.0003235
207,373.637,0.51773,0.27759,0.83631,0.99019,0.99563,0.9943,0.83453,0.54567,0.26179,0.79805,0.0003202,0.0003202,0.0003202
208,375.391,0.51291,0.27377,0.82867,0.99167,0.99605,0.99438,0.84056,0.53556,0.25888,0.79551,0.0003169,0.0003169,0.0003169
209,377.149,0.50091,0.26547,0.82566,0.9914,0.99667,0.99445,0.84082,0.53863,0.25816,0.7961,0.0003136,0.0003136,0.0003136
210,378.933,0.50025,0.26908,0.83498,0.99027,0.99651,0.99441,0.83797,0.5443,0.25587,0.7974,0.0003103,0.0003103,0.0003103
211,380.8,0.50611,0.27307,0.82833,0.98965,0.99611,0.99426,0.84101,0.5457,0.26028,0.79854,0.000307,0.000307,0.000307
212,382.698,0.50128,0.26998,0.829,0.99055,0.99636,0.99428,0.83622,0.5431,0.26036,0.79689,0.0003037,0.0003037,0.0003037
213,384.488,0.51323,0.27347,0.83524,0.99083,0.99505,0.99418,0.84093,0.53666,0.25899,0.79589,0.0003004,0.0003004,0.0003004
214,386.253,0.50509,0.27102,0.82869,0.99164,0.99458,0.99421,0.84154,0.54089,0.25937,0.79782,0.0002971,0.0002971,0.0002971
215,388.028,0.50299,0.26674,0.83296,0.99047,0.99542,0.99432,0.84229,0.53509,0.25293,0.79625,0.0002938,0.0002938,0.0002938
216,389.784,0.50267,0.27179,0.82934,0.98974,0.99616,0.99435,0.8404,0.54894,0.25909,0.79756,0.0002905,0.0002905,0.0002905
217,391.551,0.50862,0.27234,0.836,0.98953,0.99644,0.99449,0.84053,0.54258,0.26013,0.79777,0.0002872,0.0002872,0.0002872
218,393.351,0.50102,0.26824,0.83407,0.98925,0.99598,0.99451,0.84203,0.54143,0.26015,0.79853,0.0002839,0.0002839,0.0002839
219,395.094,0.49269,0.26644,0.83192,0.98825,0.99677,0.99452,0.83817,0.54947,0.26201,0.79908,0.0002806,0.0002806,0.0002806
220,396.84,0.5079,0.27008,0.8332,0.98875,0.99657,0.99435,0.83089,0.55717,0.26055,0.80012,0.0002773,0.0002773,0.0002773
221,398.547,0.49701,0.26923,0.83091,0.99044,0.995,0.99442,0.83836,0.53687,0.25504,0.79635,0.000274,0.000274,0.000274
222,400.328,0.50523,0.26737,0.83134,0.99023,0.99667,0.9945,0.84207,0.53929,0.25959,0.79655,0.0002707,0.0002707,0.0002707
223,402.118,0.50507,0.26849,0.83248,0.99017,0.99583,0.99442,0.84223,0.53294,0.25258,0.79551,0.0002674,0.0002674,0.0002674
224,403.926,0.50598,0.26973,0.82976,0.98988,0.99458,0.99428,0.84027,0.53437,0.25456,0.79576,0.0002641,0.0002641,0.0002641
225,405.73,0.48127,0.26121,0.83101,0.99063,0.99583,0.99438,0.83991,0.54002,0.25551,0.79412,0.0002608,0.0002608,0.0002608
226,407.485,0.49326,0.26597,0.82981,0.98898,0.99667,0.99446,0.83874,0.53501,0.25393,0.79386,0.0002575,0.0002575,0.0002575
227,409.332,0.4996,0.26661,0.82767,0.99033,0.9968,0.99444,0.84051,0.53818,0.25758,0.79618,0.0002542,0.0002542,0.0002542
228,411.085,0.50676,0.26971,0.83634,0.99032,0.99668,0.99442,0.84271,0.53388,0.25191,0.79455,0.0002509,0.0002509,0.0002509
229,412.859,0.48767,0.2665,0.82532,0.99074,0.99583,0.9944,0.84452,0.52957,0.25364,0.79422,0.0002476,0.0002476,0.0002476
230,414.621,0.49089,0.26616,0.83025,0.99061,0.99553,0.99436,0.84336,0.53183,0.25593,0.79452,0.0002443,0.0002443,0.0002443
231,416.402,0.49722,0.26435,0.83056,0.99045,0.99554,0.99432,0.83743,0.52944,0.25581,0.79519,0.000241,0.000241,0.000241
232,418.172,0.50238,0.26796,0.83732,0.99052,0.99625,0.99442,0.84193,0.53573,0.25563,0.79541,0.0002377,0.0002377,0.0002377
233,419.929,0.4883,0.26424,0.83013,0.99227,0.99574,0.99448,0.84052,0.54263,0.25352,0.79609,0.0002344,0.0002344,0.0002344
234,421.719,0.49754,0.266,0.83036,0.99273,0.99636,0.99451,0.83935,0.53803,0.25482,0.7973,0.0002311,0.0002311,0.0002311
235,423.488,0.49236,0.26177,0.83066,0.99225,0.99583,0.99436,0.83611,0.54263,0.2569,0.79675,0.0002278,0.0002278,0.0002278
236,425.272,0.51297,0.26959,0.8319,0.99266,0.99637,0.99449,0.84046,0.52831,0.25419,0.7944,0.0002245,0.0002245,0.0002245
237,427.051,0.49147,0.26146,0.8307,0.99205,0.99625,0.99445,0.83977,0.53086,0.2551,0.79482,0.0002212,0.0002212,0.0002212
238,428.807,0.48891,0.26398,0.8336,0.99198,0.99626,0.99449,0.83809,0.53885,0.25656,0.79583,0.0002179,0.0002179,0.0002179
239,430.576,0.48672,0.25931,0.82878,0.99194,0.99583,0.99448,0.84289,0.53485,0.25565,0.79441,0.0002146,0.0002146,0.0002146
240,432.347,0.48632,0.26236,0.82644,0.99183,0.99559,0.99446,0.84282,0.52847,0.2537,0.7947,0.0002113,0.0002113,0.0002113
241,434.071,0.4903,0.25697,0.83222,0.98785,0.99542,0.99441,0.84351,0.53109,0.25707,0.79439,0.000208,0.000208,0.000208
242,435.823,0.4844,0.2595,0.82781,0.98838,0.99667,0.99442,0.8372,0.54233,0.2555,0.79623,0.0002047,0.0002047,0.0002047
243,437.596,0.48465,0.25906,0.82439,0.98946,0.99697,0.99454,0.84217,0.53869,0.25711,0.79604,0.0002014,0.0002014,0.0002014
244,439.395,0.49205,0.26376,0.83233,0.98992,0.99625,0.99455,0.84239,0.53412,0.2493,0.79541,0.0001981,0.0001981,0.0001981
245,441.151,0.48547,0.25552,0.82709,0.98913,0.99683,0.99443,0.84066,0.53108,0.25179,0.79522,0.0001948,0.0001948,0.0001948
246,442.919,0.49003,0.26068,0.81933,0.99009,0.99542,0.99449,0.84512,0.53044,0.25084,0.79464,0.0001915,0.0001915,0.0001915
247,444.682,0.47567,0.2538,0.82409,0.98989,0.99708,0.99451,0.84484,0.52977,0.25133,0.79364,0.0001882,0.0001882,0.0001882
248,446.458,0.48313,0.26282,0.83237,0.98945,0.99595,0.99448,0.84231,0.52789,0.25278,0.79418,0.0001849,0.0001849,0.0001849
249,448.197,0.4878,0.25859,0.83295,0.98984,0.99583,0.99445,0.84255,0.54271,0.25939,0.79422,0.0001816,0.0001816,0.0001816
250,450.002,0.48217,0.25932,0.82932,0.99089,0.99677,0.99459,0.84302,0.53014,0.25645,0.7931,0.0001783,0.0001783,0.0001783
251,451.782,0.48332,0.25817,0.83076,0.9907,0.99645,0.99456,0.83866,0.53473,0.2524,0.79524,0.000175,0.000175,0.000175
252,453.525,0.47821,0.25716,0.82237,0.98971,0.99558,0.99455,0.84229,0.53975,0.25135,0.79622,0.0001717,0.0001717,0.0001717
253,455.302,0.47683,0.25646,0.82561,0.99027,0.99583,0.99449,0.84326,0.53212,0.25089,0.79531,0.0001684,0.0001684,0.0001684
254,457.103,0.49103,0.26266,0.82731,0.98975,0.99618,0.99457,0.84384,0.53192,0.24771,0.79609,0.0001651,0.0001651,0.0001651
255,458.917,0.48152,0.25545,0.82547,0.98946,0.99577,0.99447,0.84294,0.54259,0.25351,0.79661,0.0001618,0.0001618,0.0001618
256,460.718,0.48243,0.25499,0.82786,0.98927,0.99673,0.99451,0.84436,0.52852,0.24911,0.79391,0.0001585,0.0001585,0.0001585
257,462.494,0.48795,0.25664,0.82774,0.98892,0.99667,0.99447,0.84263,0.52535,0.24428,0.79418,0.0001552,0.0001552,0.0001552
258,464.227,0.48942,0.26179,0.83238,0.98948,0.99639,0.99448,0.84301,0.53322,0.24945,0.79492,0.0001519,0.0001519,0.0001519
259,466.006,0.49179,0.26352,0.82907,0.9891,0.99601,0.99447,0.84291,0.53155,0.25189,0.79463,0.0001486,0.0001486,0.0001486
260,467.817,0.4687,0.25159,0.82552,0.98992,0.99667,0.99443,0.8465,0.52382,0.25016,0.79329,0.0001453,0.0001453,0.0001453
261,469.627,0.46716,0.25138,0.82517,0.98933,0.99703,0.9944,0.84226,0.53463,0.2515,0.79596,0.000142,0.000142,0.000142
262,471.42,0.48227,0.25502,0.83439,0.98914,0.99626,0.99444,0.84319,0.52251,0.2457,0.79336,0.0001387,0.0001387,0.0001387
263,473.218,0.4738,0.25026,0.82543,0.98978,0.99657,0.99452,0.84206,0.53702,0.25092,0.79547,0.0001354,0.0001354,0.0001354
264,475.05,0.47131,0.24902,0.8215,0.98944,0.99708,0.99451,0.84435,0.52601,0.24824,0.79406,0.0001321,0.0001321,0.0001321
265,476.808,0.47484,0.25096,0.82977,0.98986,0.99675,0.9945,0.84702,0.5315,0.24744,0.79327,0.0001288,0.0001288,0.0001288
266,478.57,0.4731,0.25568,0.82553,0.98945,0.99668,0.9945,0.84373,0.52818,0.24655,0.7934,0.0001255,0.0001255,0.0001255
267,480.287,0.47888,0.24928,0.82819,0.98954,0.99625,0.99444,0.84461,0.52784,0.246,0.79301,0.0001222,0.0001222,0.0001222
268,482.053,0.47257,0.2584,0.82694,0.99037,0.99633,0.99448,0.84321,0.52996,0.24418,0.79465,0.0001189,0.0001189,0.0001189
269,483.775,0.47903,0.25323,0.82979,0.99176,0.99577,0.9945,0.84364,0.52925,0.24539,0.79388,0.0001156,0.0001156,0.0001156
270,485.484,0.47116,0.25161,0.82779,0.9917,0.99603,0.99448,0.84328,0.52785,0.2465,0.79366,0.0001123,0.0001123,0.0001123
271,487.219,0.49363,0.25828,0.82892,0.99012,0.99609,0.99448,0.84239,0.52951,0.24921,0.79444,0.000109,0.000109,0.000109
272,489.01,0.48428,0.25495,0.82605,0.99024,0.99685,0.99454,0.84468,0.52471,0.24696,0.79265,0.0001057,0.0001057,0.0001057
273,490.738,0.46634,0.24989,0.82964,0.99019,0.99613,0.99453,0.84567,0.5233,0.24662,0.79326,0.0001024,0.0001024,0.0001024
274,492.457,0.47189,0.25455,0.8255,0.98953,0.99619,0.99441,0.84696,0.52479,0.24486,0.79422,9.91e-05,9.91e-05,9.91e-05
275,494.164,0.46012,0.24687,0.82519,0.98967,0.99625,0.99444,0.84441,0.52889,0.24615,0.7948,9.58e-05,9.58e-05,9.58e-05
276,495.916,0.47174,0.25381,0.82306,0.98974,0.99625,0.99447,0.84526,0.52908,0.24875,0.79464,9.25e-05,9.25e-05,9.25e-05
277,497.74,0.47018,0.24953,0.82139,0.99012,0.99583,0.99447,0.84682,0.52994,0.24427,0.79397,8.92e-05,8.92e-05,8.92e-05
278,499.548,0.46026,0.24796,0.82047,0.9907,0.99536,0.99445,0.84533,0.52436,0.24439,0.79385,8.59e-05,8.59e-05,8.59e-05
279,501.322,0.45832,0.24282,0.82178,0.98964,0.99504,0.9944,0.84584,0.52608,0.24295,0.79423,8.26e-05,8.26e-05,8.26e-05
280,503.125,0.46987,0.24719,0.82872,0.98942,0.99542,0.9944,0.84741,0.52251,0.24105,0.79319,7.93e-05,7.93e-05,7.93e-05
281,504.928,0.4621,0.24777,0.826,0.99012,0.99583,0.99453,0.84937,0.52172,0.24053,0.79361,7.6e-05,7.6e-05,7.6e-05
282,506.729,0.46906,0.24824,0.83103,0.99005,0.9956,0.9945,0.84877,0.51865,0.24029,0.79281,7.27e-05,7.27e-05,7.27e-05
283,508.526,0.46328,0.24525,0.82803,0.99058,0.99542,0.99453,0.84557,0.52224,0.24385,0.79345,6.94e-05,6.94e-05,6.94e-05
284,510.326,0.46603,0.24828,0.83126,0.9905,0.99583,0.99446,0.84722,0.52152,0.24518,0.7933,6.61e-05,6.61e-05,6.61e-05
285,512.116,0.46233,0.24813,0.82873,0.99061,0.99499,0.99444,0.84658,0.52669,0.24218,0.7945,6.28e-05,6.28e-05,6.28e-05
286,513.895,0.45518,0.24633,0.82475,0.99056,0.9961,0.99444,0.84657,0.52477,0.24207,0.79431,5.95e-05,5.95e-05,5.95e-05
287,515.638,0.46989,0.24876,0.82587,0.98964,0.99567,0.99441,0.84599,0.52248,0.24275,0.79355,5.62e-05,5.62e-05,5.62e-05
288,517.392,0.46522,0.24381,0.8244,0.99161,0.9958,0.99444,0.84885,0.52494,0.2439,0.79298,5.29e-05,5.29e-05,5.29e-05
289,519.16,0.45247,0.24257,0.82496,0.99176,0.99583,0.99455,0.84601,0.52755,0.24489,0.79363,4.96e-05,4.96e-05,4.96e-05
290,520.923,0.46943,0.24736,0.82669,0.99048,0.99635,0.99453,0.84817,0.52477,0.24169,0.79287,4.63e-05,4.63e-05,4.63e-05
291,537.157,0.49626,0.24662,0.78862,0.98925,0.99542,0.99444,0.84546,0.52499,0.24521,0.79352,4.3e-05,4.3e-05,4.3e-05
292,538.911,0.47921,0.24204,0.79245,0.98813,0.99559,0.99441,0.84507,0.52814,0.24584,0.79336,3.97e-05,3.97e-05,3.97e-05
293,540.596,0.47839,0.24038,0.79172,0.98899,0.99708,0.99441,0.84282,0.52533,0.24491,0.79339,3.64e-05,3.64e-05,3.64e-05
294,542.311,0.47714,0.24109,0.79467,0.99017,0.99614,0.99444,0.84219,0.53037,0.24724,0.79426,3.31e-05,3.31e-05,3.31e-05
295,544.015,0.48225,0.24224,0.79157,0.99028,0.99565,0.99443,0.84308,0.52629,0.24554,0.79411,2.98e-05,2.98e-05,2.98e-05
296,545.722,0.46918,0.2385,0.79144,0.99092,0.99625,0.99457,0.84328,0.52959,0.24637,0.794,2.65e-05,2.65e-05,2.65e-05
297,547.442,0.47572,0.24156,0.79149,0.99035,0.99572,0.99445,0.84538,0.52842,0.24527,0.79404,2.32e-05,2.32e-05,2.32e-05
298,549.133,0.48037,0.24007,0.78948,0.99038,0.99536,0.99445,0.84618,0.52185,0.24305,0.79316,1.99e-05,1.99e-05,1.99e-05
299,550.854,0.47603,0.2402,0.79504,0.99039,0.9952,0.99445,0.84637,0.52254,0.24347,0.79332,1.66e-05,1.66e-05,1.66e-05
300,552.575,0.47246,0.23684,0.79008,0.99041,0.99557,0.99453,0.84537,0.52544,0.24296,0.79356,1.33e-05,1.33e-05,1.33e-05
